刹车力度,油门力度,LapTime,电机功率,时速,image_name
0,46,00:55.35,155,64,2026-01-31_15-47-51_Front_frame_006495.jpg
0,46,00:55.38,155,64,2026-01-31_15-47-51_Front_frame_006496.jpg
0,46,00:55.38,155,64,2026-01-31_15-47-51_Front_frame_006497.jpg
0,49,00:55.42,155,64,2026-01-31_15-47-51_Front_frame_006498.jpg
0,49,00:55.44,162,64,2026-01-31_15-47-51_Front_frame_006499.jpg
0,51,00:55.49,162,67,2026-01-31_15-47-51_Front_frame_006500.jpg
0,52,00:55.50,162,67,2026-01-31_15-47-51_Front_frame_006501.jpg
0,56,00:55.58,186,67,2026-01-31_15-47-51_Front_frame_006502.jpg
0,56,00:55.58,186,67,2026-01-31_15-47-51_Front_frame_006503.jpg
0,66,00:55.64,205,67,2026-01-31_15-47-51_Front_frame_006504.jpg
0,66,00:55.66,205,67,2026-01-31_15-47-51_Front_frame_006505.jpg
0,71,00:55.71,205,71,2026-01-31_15-47-51_Front_frame_006506.jpg
0,71,00:55.71,205,71,2026-01-31_15-47-51_Front_frame_006507.jpg
0,76,00:55.78,240,71,2026-01-31_15-47-51_Front_frame_006508.jpg
0,76,00:55.78,240,71,2026-01-31_15-47-51_Front_frame_006509.jpg
0,77,00:55.84,290,71,2026-01-31_15-47-51_Front_frame_006510.jpg
0,77,00:55.85,290,71,2026-01-31_15-47-51_Front_frame_006511.jpg
0,88,00:55.90,290,76,2026-01-31_15-47-51_Front_frame_006512.jpg
0,88,00:55.92,290,76,2026-01-31_15-47-51_Front_frame_006513.jpg
0,92,00:55.96,380,76,2026-01-31_15-47-51_Front_frame_006514.jpg
0,92,00:55.97,380,76,2026-01-31_15-47-51_Front_frame_006515.jpg
0,92,00:56.04,467,76,2026-01-31_15-47-51_Front_frame_006516.jpg
0,92,00:56.06,467,76,2026-01-31_15-47-51_Front_frame_006517.jpg
0,90,00:56.11,467,76,2026-01-31_15-47-51_Front_frame_006518.jpg
0,90,00:56.13,467,86,2026-01-31_15-47-51_Front_frame_006519.jpg
0,85,00:56.15,553,86,2026-01-31_15-47-51_Front_frame_006520.jpg
0,85,00:56.17,553,86,2026-01-31_15-47-51_Front_frame_006521.jpg
0,81,00:56.24,553,86,2026-01-31_15-47-51_Front_frame_006522.jpg
0,81,00:56.26,553,86,2026-01-31_15-47-51_Front_frame_006523.jpg
0,83,00:56.31,553,86,2026-01-31_15-47-51_Front_frame_006524.jpg
0,83,00:56.33,553,86,2026-01-31_15-47-51_Front_frame_006525.jpg
0,85,00:56.38,753,94,2026-01-31_15-47-51_Front_frame_006526.jpg
0,85,00:56.38,753,94,2026-01-31_15-47-51_Front_frame_006527.jpg
0,88,00:56.44,706,94,2026-01-31_15-47-51_Front_frame_006528.jpg
0,88,00:56.44,706,94,2026-01-31_15-47-51_Front_frame_006529.jpg
0,91,00:56.49,706,94,2026-01-31_15-47-51_Front_frame_006530.jpg
0,91,00:56.51,706,94,2026-01-31_15-47-51_Front_frame_006531.jpg
0,91,00:56.58,548,101,2026-01-31_15-47-51_Front_frame_006532.jpg
0,91,00:56.58,548,101,2026-01-31_15-47-51_Front_frame_006533.jpg
0,96,00:56.62,548,101,2026-01-31_15-47-51_Front_frame_006534.jpg
0,96,00:56.65,705,101,2026-01-31_15-47-51_Front_frame_006535.jpg
0,100,00:56.71,705,101,2026-01-31_15-47-51_Front_frame_006536.jpg
0,100,00:56.72,705,101,2026-01-31_15-47-51_Front_frame_006537.jpg
0,100,00:56.78,795,101,2026-01-31_15-47-51_Front_frame_006538.jpg
0,100,00:56.78,795,101,2026-01-31_15-47-51_Front_frame_006539.jpg
0,100,00:56.82,795,111,2026-01-31_15-47-51_Front_frame_006540.jpg
0,100,00:56.83,388,111,2026-01-31_15-47-51_Front_frame_006541.jpg
0,100,00:56.89,388,111,2026-01-31_15-47-51_Front_frame_006542.jpg
0,100,00:56.90,388,111,2026-01-31_15-47-51_Front_frame_006543.jpg
0,100,00:56.97,963,111,2026-01-31_15-47-51_Front_frame_006544.jpg
0,100,00:56.97,963,111,2026-01-31_15-47-51_Front_frame_006545.jpg
0,100,00:57.03,963,120,2026-01-31_15-47-51_Front_frame_006546.jpg
0,100,00:57.04,988,120,2026-01-31_15-47-51_Front_frame_006547.jpg
0,100,00:57.11,988,120,2026-01-31_15-47-51_Front_frame_006548.jpg
0,100,00:57.13,988,120,2026-01-31_15-47-51_Front_frame_006549.jpg
0,100,00:57.15,983,120,2026-01-31_15-47-51_Front_frame_006550.jpg
0,100,00:57.18,983,120,2026-01-31_15-47-51_Front_frame_006551.jpg
0,100,00:57.26,992,128,2026-01-31_15-47-51_Front_frame_006552.jpg
0,100,00:57.28,992,128,2026-01-31_15-47-51_Front_frame_006553.jpg
0,100,00:57.33,992,128,2026-01-31_15-47-51_Front_frame_006554.jpg
0,100,00:57.35,984,128,2026-01-31_15-47-51_Front_frame_006555.jpg
0,100,00:57.36,984,128,2026-01-31_15-47-51_Front_frame_006556.jpg
0,100,00:57.40,984,128,2026-01-31_15-47-51_Front_frame_006557.jpg
0,100,00:57.44,984,128,2026-01-31_15-47-51_Front_frame_006558.jpg
0,100,00:57.44,984,128,2026-01-31_15-47-51_Front_frame_006559.jpg
0,100,00:57.51,986,135,2026-01-31_15-47-51_Front_frame_006560.jpg
0,100,00:57.51,986,135,2026-01-31_15-47-51_Front_frame_006561.jpg
0,100,00:57.58,983,135,2026-01-31_15-47-51_Front_frame_006562.jpg
0,100,00:57.58,983,135,2026-01-31_15-47-51_Front_frame_006563.jpg
0,100,00:57.63,983,135,2026-01-31_15-47-51_Front_frame_006564.jpg
0,100,00:57.63,983,135,2026-01-31_15-47-51_Front_frame_006565.jpg
0,100,00:57.74,989,143,2026-01-31_15-47-51_Front_frame_006566.jpg
0,100,00:57.76,990,143,2026-01-31_15-47-51_Front_frame_006567.jpg
0,100,00:57.78,990,143,2026-01-31_15-47-51_Front_frame_006568.jpg
0,100,00:57.78,990,143,2026-01-31_15-47-51_Front_frame_006569.jpg
0,100,00:57.84,978,143,2026-01-31_15-47-51_Front_frame_006570.jpg
0,100,00:57.84,978,143,2026-01-31_15-47-51_Front_frame_006571.jpg
0,100,00:57.90,978,150,2026-01-31_15-47-51_Front_frame_006572.jpg
0,100,00:57.90,978,150,2026-01-31_15-47-51_Front_frame_006573.jpg
0,100,00:57.97,986,150,2026-01-31_15-47-51_Front_frame_006574.jpg
0,100,00:57.97,986,150,2026-01-31_15-47-51_Front_frame_006575.jpg
0,100,00:58.03,986,150,2026-01-31_15-47-51_Front_frame_006576.jpg
0,100,00:58.03,986,150,2026-01-31_15-47-51_Front_frame_006577.jpg
0,100,00:58.10,985,155,2026-01-31_15-47-51_Front_frame_006578.jpg
0,100,00:58.10,985,155,2026-01-31_15-47-51_Front_frame_006579.jpg
0,100,00:58.16,982,155,2026-01-31_15-47-51_Front_frame_006580.jpg
0,100,00:58.19,982,155,2026-01-31_15-47-51_Front_frame_006581.jpg
0,100,00:58.23,984,155,2026-01-31_15-47-51_Front_frame_006582.jpg
0,100,00:58.23,984,155,2026-01-31_15-47-51_Front_frame_006583.jpg
0,100,00:58.31,984,155,2026-01-31_15-47-51_Front_frame_006584.jpg
0,100,00:58.31,984,155,2026-01-31_15-47-51_Front_frame_006585.jpg
0,100,00:58.35,975,162,2026-01-31_15-47-51_Front_frame_006586.jpg
0,100,00:58.38,975,162,2026-01-31_15-47-51_Front_frame_006587.jpg
0,100,00:58.44,976,162,2026-01-31_15-47-51_Front_frame_006588.jpg
0,100,00:58.44,976,162,2026-01-31_15-47-51_Front_frame_006589.jpg
0,100,00:58.49,976,162,2026-01-31_15-47-51_Front_frame_006590.jpg
0,100,00:58.51,976,162,2026-01-31_15-47-51_Front_frame_006591.jpg
0,100,00:58.58,987,167,2026-01-31_15-47-51_Front_frame_006592.jpg
0,100,00:58.58,987,167,2026-01-31_15-47-51_Front_frame_006593.jpg
0,100,00:58.63,984,167,2026-01-31_15-47-51_Front_frame_006594.jpg
0,100,00:58.65,984,167,2026-01-31_15-47-51_Front_frame_006595.jpg
0,100,00:58.74,984,167,2026-01-31_15-47-51_Front_frame_006596.jpg
0,100,00:58.76,976,167,2026-01-31_15-47-51_Front_frame_006597.jpg
0,100,00:58.76,976,174,2026-01-31_15-47-51_Front_frame_006598.jpg
0,100,00:58.78,976,174,2026-01-31_15-47-51_Front_frame_006599.jpg
0,100,00:58.84,979,174,2026-01-31_15-47-51_Front_frame_006600.jpg
0,100,00:58.85,979,174,2026-01-31_15-47-51_Front_frame_006601.jpg
0,100,00:58.90,979,174,2026-01-31_15-47-51_Front_frame_006602.jpg
0,100,00:58.90,979,174,2026-01-31_15-47-51_Front_frame_006603.jpg
0,100,00:58.96,974,174,2026-01-31_15-47-51_Front_frame_006604.jpg
0,100,00:58.97,974,174,2026-01-31_15-47-51_Front_frame_006605.jpg
0,100,00:59.04,974,178,2026-01-31_15-47-51_Front_frame_006606.jpg
0,100,00:59.04,974,178,2026-01-31_15-47-51_Front_frame_006607.jpg
0,100,00:59.10,975,178,2026-01-31_15-47-51_Front_frame_006608.jpg
0,100,00:59.10,975,178,2026-01-31_15-47-51_Front_frame_006609.jpg
0,100,00:59.17,975,178,2026-01-31_15-47-51_Front_frame_006610.jpg
0,100,00:59.17,975,178,2026-01-31_15-47-51_Front_frame_006611.jpg
0,100,00:59.24,975,183,2026-01-31_15-47-51_Front_frame_006612.jpg
0,100,00:59.26,971,183,2026-01-31_15-47-51_Front_frame_006613.jpg
0,100,00:59.32,971,183,2026-01-31_15-47-51_Front_frame_006614.jpg
0,100,00:59.32,971,183,2026-01-31_15-47-51_Front_frame_006615.jpg
0,100,00:59.37,974,183,2026-01-31_15-47-51_Front_frame_006616.jpg
0,100,00:59.37,974,183,2026-01-31_15-47-51_Front_frame_006617.jpg
0,100,00:59.43,974,189,2026-01-31_15-47-51_Front_frame_006618.jpg
0,100,00:59.46,970,189,2026-01-31_15-47-51_Front_frame_006619.jpg
0,100,00:59.49,970,189,2026-01-31_15-47-51_Front_frame_006620.jpg
0,100,00:59.51,970,189,2026-01-31_15-47-51_Front_frame_006621.jpg
0,100,00:59.57,971,189,2026-01-31_15-47-51_Front_frame_006622.jpg
0,100,00:59.58,971,189,2026-01-31_15-47-51_Front_frame_006623.jpg
0,100,00:59.63,971,189,2026-01-31_15-47-51_Front_frame_006624.jpg
0,100,00:59.65,965,193,2026-01-31_15-47-51_Front_frame_006625.jpg
0,100,00:59.71,965,193,2026-01-31_15-47-51_Front_frame_006626.jpg
0,100,00:59.72,965,193,2026-01-31_15-47-51_Front_frame_006627.jpg
0,100,00:59.78,971,193,2026-01-31_15-47-51_Front_frame_006628.jpg
0,100,00:59.78,971,193,2026-01-31_15-47-51_Front_frame_006629.jpg
0,100,00:59.83,971,193,2026-01-31_15-47-51_Front_frame_006630.jpg
0,100,00:59.85,969,193,2026-01-31_15-47-51_Front_frame_006631.jpg
0,100,00:59.89,969,198,2026-01-31_15-47-51_Front_frame_006632.jpg
0,100,00:59.90,969,198,2026-01-31_15-47-51_Front_frame_006633.jpg
0,96,00:59.97,964,198,2026-01-31_15-47-51_Front_frame_006634.jpg
0,92,00:59.99,964,198,2026-01-31_15-47-51_Front_frame_006635.jpg
0,91,01.00.03,964,198,2026-01-31_15-47-51_Front_frame_006636.jpg
0,91,01.00.03,964,198,2026-01-31_15-47-51_Front_frame_006637.jpg
0,81,01.00.10,956,202,2026-01-31_15-47-51_Front_frame_006638.jpg
0,81,01.00.12,956,202,2026-01-31_15-47-51_Front_frame_006639.jpg
0,78,01.00.17,961,202,2026-01-31_15-47-51_Front_frame_006640.jpg
0,74,01.00.19,961,202,2026-01-31_15-47-51_Front_frame_006641.jpg
0,73,01.00.24,945,202,2026-01-31_15-47-51_Front_frame_006642.jpg
0,73,01.00.24,945,202,2026-01-31_15-47-51_Front_frame_006643.jpg
0,62,01.00.31,945,204,2026-01-31_15-47-51_Front_frame_006644.jpg
0,62,01.00.31,945,204,2026-01-31_15-47-51_Front_frame_006645.jpg
0,56,01.00.37,845,204,2026-01-31_15-47-51_Front_frame_006646.jpg
0,47,01.00.38,845,204,2026-01-31_15-47-51_Front_frame_006647.jpg
0,47,01.00.41,845,204,2026-01-31_15-47-51_Front_frame_006648.jpg
0,40,01.00.46,745,204,2026-01-31_15-47-51_Front_frame_006649.jpg
0,16,01.00.51,745,204,2026-01-31_15-47-51_Front_frame_006650.jpg
0,16,01.00.52,745,204,2026-01-31_15-47-51_Front_frame_006651.jpg
0,16,01.00.56,545,205,2026-01-31_15-47-51_Front_frame_006652.jpg
0,16,01.00.58,545,205,2026-01-31_15-47-51_Front_frame_006653.jpg
0,16,01.00.64,545,205,2026-01-31_15-47-51_Front_frame_006654.jpg
0,16,01.00.66,545,205,2026-01-31_15-47-51_Front_frame_006655.jpg
0,17,01.00.71,545,205,2026-01-31_15-47-51_Front_frame_006656.jpg
0,17,01.00.72,545,205,2026-01-31_15-47-51_Front_frame_006657.jpg
0,19,01.00.76,445,205,2026-01-31_15-47-51_Front_frame_006658.jpg
0,19,01.00.76,445,205,2026-01-31_15-47-51_Front_frame_006659.jpg
0,20,01.00.84,445,205,2026-01-31_15-47-51_Front_frame_006660.jpg
0,20,01.00.84,445,205,2026-01-31_15-47-51_Front_frame_006661.jpg
0,21,01.00.90,345,205,2026-01-31_15-47-51_Front_frame_006662.jpg
0,21,01.00.92,345,205,2026-01-31_15-47-51_Front_frame_006663.jpg
0,21,01.00.96,245,204,2026-01-31_15-47-51_Front_frame_006664.jpg
0,21,01.00.96,245,204,2026-01-31_15-47-51_Front_frame_006665.jpg
0,21,01.01.04,245,204,2026-01-31_15-47-51_Front_frame_006666.jpg
0,21,01.01.06,145,204,2026-01-31_15-47-51_Front_frame_006667.jpg
0,21,01.01.10,145,204,2026-01-31_15-47-51_Front_frame_006668.jpg
0,21,01.01.11,145,204,2026-01-31_15-47-51_Front_frame_006669.jpg
0,18,01.01.17,64,204,2026-01-31_15-47-51_Front_frame_006670.jpg
0,11,01.01.19,64,204,2026-01-31_15-47-51_Front_frame_006671.jpg
0,0,01.01.24,64,204,2026-01-31_15-47-51_Front_frame_006672.jpg
0,0,01.01.24,70,204,2026-01-31_15-47-51_Front_frame_006673.jpg
0,0,01.01.34,70,204,2026-01-31_15-47-51_Front_frame_006674.jpg
0,0,01.01.34,70,204,2026-01-31_15-47-51_Front_frame_006675.jpg
0,0,01.01.35,72,204,2026-01-31_15-47-51_Front_frame_006676.jpg
0,0,01.01.37,72,204,2026-01-31_15-47-51_Front_frame_006677.jpg
0,0,01.01.44,0,203,2026-01-31_15-47-51_Front_frame_006678.jpg
0,0,01.01.44,0,203,2026-01-31_15-47-51_Front_frame_006679.jpg
0,0,01.01.51,0,203,2026-01-31_15-47-51_Front_frame_006680.jpg
0,0,01.01.51,0,203,2026-01-31_15-47-51_Front_frame_006681.jpg
0,0,01.01.56,0,203,2026-01-31_15-47-51_Front_frame_006682.jpg
0,0,01.01.56,0,203,2026-01-31_15-47-51_Front_frame_006683.jpg
0,0,01.01.64,0,202,2026-01-31_15-47-51_Front_frame_006684.jpg
0,0,01.01.64,0,202,2026-01-31_15-47-51_Front_frame_006685.jpg
0,0,01.01.71,0,202,2026-01-31_15-47-51_Front_frame_006686.jpg
0,0,01.01.73,0,202,2026-01-31_15-47-51_Front_frame_006687.jpg
0,0,01.01.78,0,202,2026-01-31_15-47-51_Front_frame_006688.jpg
0,0,01.01.78,0,202,2026-01-31_15-47-51_Front_frame_006689.jpg
0,0,01.01.84,0,202,2026-01-31_15-47-51_Front_frame_006690.jpg
0,0,01.01.84,0,202,2026-01-31_15-47-51_Front_frame_006691.jpg
0,0,01.01.94,0,201,2026-01-31_15-47-51_Front_frame_006692.jpg
0,0,01.01.96,0,201,2026-01-31_15-47-51_Front_frame_006693.jpg
0,0,01.01.97,0,201,2026-01-31_15-47-51_Front_frame_006694.jpg
0,0,01.01.99,0,201,2026-01-31_15-47-51_Front_frame_006695.jpg
0,0,01.02.04,0,201,2026-01-31_15-47-51_Front_frame_006696.jpg
0,0,01.02.06,0,201,2026-01-31_15-47-51_Front_frame_006697.jpg
0,0,01.02.08,0,200,2026-01-31_15-47-51_Front_frame_006698.jpg
0,0,01.02.10,0,200,2026-01-31_15-47-51_Front_frame_006699.jpg
0,0,01.02.17,0,200,2026-01-31_15-47-51_Front_frame_006700.jpg
0,0,01.02.17,0,200,2026-01-31_15-47-51_Front_frame_006701.jpg
0,0,01.02.24,0,200,2026-01-31_15-47-51_Front_frame_006702.jpg
0,0,01.02.26,0,200,2026-01-31_15-47-51_Front_frame_006703.jpg
0,0,01.02.31,0,192,2026-01-31_15-47-51_Front_frame_006704.jpg
0,0,01.02.31,0,192,2026-01-31_15-47-51_Front_frame_006705.jpg
0,0,01.02.37,0,192,2026-01-31_15-47-51_Front_frame_006706.jpg
0,0,01.02.37,0,192,2026-01-31_15-47-51_Front_frame_006707.jpg
0,0,01.02.44,0,192,2026-01-31_15-47-51_Front_frame_006708.jpg
0,0,01.02.44,0,192,2026-01-31_15-47-51_Front_frame_006709.jpg
0,0,01.02.49,0,198,2026-01-31_15-47-51_Front_frame_006710.jpg
0,0,01.02.49,0,198,2026-01-31_15-47-51_Front_frame_006711.jpg
0,0,01.02.57,0,198,2026-01-31_15-47-51_Front_frame_006712.jpg
0,0,01.02.59,0,198,2026-01-31_15-47-51_Front_frame_006713.jpg
0,0,01.02.64,0,198,2026-01-31_15-47-51_Front_frame_006714.jpg
0,0,01.02.65,0,198,2026-01-31_15-47-51_Front_frame_006715.jpg
0,0,01.02.76,0,197,2026-01-31_15-47-51_Front_frame_006716.jpg
0,0,01.02.76,0,197,2026-01-31_15-47-51_Front_frame_006717.jpg
0,0,01.02.78,0,197,2026-01-31_15-47-51_Front_frame_006718.jpg
0,0,01.02.78,0,197,2026-01-31_15-47-51_Front_frame_006719.jpg
0,0,01.02.84,0,197,2026-01-31_15-47-51_Front_frame_006720.jpg
0,0,01.02.85,0,197,2026-01-31_15-47-51_Front_frame_006721.jpg
0,3,01.02.91,0,197,2026-01-31_15-47-51_Front_frame_006722.jpg
0,5,01.02.93,0,197,2026-01-31_15-47-51_Front_frame_006723.jpg
0,6,01.02.97,0,196,2026-01-31_15-47-51_Front_frame_006724.jpg
0,6,01.02.97,0,196,2026-01-31_15-47-51_Front_frame_006725.jpg
0,6,01.03.04,0,196,2026-01-31_15-47-51_Front_frame_006726.jpg
0,6,01.03.06,0,196,2026-01-31_15-47-51_Front_frame_006727.jpg
0,6,01.03.10,0,196,2026-01-31_15-47-51_Front_frame_006728.jpg
0,6,01.03.12,0,196,2026-01-31_15-47-51_Front_frame_006729.jpg
0,6,01.03.17,0,195,2026-01-31_15-47-51_Front_frame_006730.jpg
0,6,01.03.17,0,195,2026-01-31_15-47-51_Front_frame_006731.jpg
0,6,01.03.23,0,195,2026-01-31_15-47-51_Front_frame_006732.jpg
0,6,01.03.26,0,195,2026-01-31_15-47-51_Front_frame_006733.jpg
0,6,01.03.34,0,195,2026-01-31_15-47-51_Front_frame_006734.jpg
0,6,01.03.35,0,195,2026-01-31_15-47-51_Front_frame_006735.jpg
0,6,01.03.37,0,195,2026-01-31_15-47-51_Front_frame_006736.jpg
0,6,01.03.38,0,194,2026-01-31_15-47-51_Front_frame_006737.jpg
0,6,01.03.44,0,194,2026-01-31_15-47-51_Front_frame_006738.jpg
0,6,01.03.46,0,194,2026-01-31_15-47-51_Front_frame_006739.jpg
0,5,01.03.51,0,194,2026-01-31_15-47-51_Front_frame_006740.jpg
0,5,01.03.51,0,194,2026-01-31_15-47-51_Front_frame_006741.jpg
0,0,01.03.57,0,194,2026-01-31_15-47-51_Front_frame_006742.jpg
0,0,01.03.58,0,194,2026-01-31_15-47-51_Front_frame_006743.jpg
0,0,01.03.63,0,193,2026-01-31_15-47-51_Front_frame_006744.jpg
0,0,01.03.65,0,193,2026-01-31_15-47-51_Front_frame_006745.jpg
0,0,01.03.69,0,193,2026-01-31_15-47-51_Front_frame_006746.jpg
0,0,01.03.72,0,193,2026-01-31_15-47-51_Front_frame_006747.jpg
0,0,01.03.76,0,193,2026-01-31_15-47-51_Front_frame_006748.jpg
0,0,01.03.78,0,193,2026-01-31_15-47-51_Front_frame_006749.jpg
0,0,01.03.84,0,192,2026-01-31_15-47-51_Front_frame_006750.jpg
0,0,01.03.86,0,192,2026-01-31_15-47-51_Front_frame_006751.jpg
0,0,01.03.90,0,192,2026-01-31_15-47-51_Front_frame_006752.jpg
0,0,01.03.90,0,192,2026-01-31_15-47-51_Front_frame_006753.jpg
0,0,01.03.97,0,192,2026-01-31_15-47-51_Front_frame_006754.jpg
0,0,01.03.99,0,192,2026-01-31_15-47-51_Front_frame_006755.jpg
0,0,01.04.04,0,192,2026-01-31_15-47-51_Front_frame_006756.jpg
0,0,01.04.04,0,192,2026-01-31_15-47-51_Front_frame_006757.jpg
10,0,01.04.08,0,191,2026-01-31_15-47-51_Front_frame_006758.jpg
10,0,01.04.10,0,191,2026-01-31_15-47-51_Front_frame_006759.jpg
18,0,01.04.17,0,191,2026-01-31_15-47-51_Front_frame_006760.jpg
18,0,01.04.17,0,191,2026-01-31_15-47-51_Front_frame_006761.jpg
18,0,01.04.24,0,191,2026-01-31_15-47-51_Front_frame_006762.jpg
23,0,01.04.25,0,191,2026-01-31_15-47-51_Front_frame_006763.jpg
24,0,01.04.29,0,190,2026-01-31_15-47-51_Front_frame_006764.jpg
24,0,01.04.31,0,190,2026-01-31_15-47-51_Front_frame_006765.jpg
29,0,01.04.36,0,190,2026-01-31_15-47-51_Front_frame_006766.jpg
29,0,01.04.37,0,190,2026-01-31_15-47-51_Front_frame_006767.jpg
32,0,01.04.44,0,190,2026-01-31_15-47-51_Front_frame_006768.jpg
35,0,01.04.46,0,190,2026-01-31_15-47-51_Front_frame_006769.jpg
40,0,01.04.54,0,187,2026-01-31_15-47-51_Front_frame_006770.jpg
40,0,01.04.56,0,187,2026-01-31_15-47-51_Front_frame_006771.jpg
43,0,01.04.57,0,187,2026-01-31_15-47-51_Front_frame_006772.jpg
43,0,01.04.57,0,187,2026-01-31_15-47-51_Front_frame_006773.jpg
44,0,01.04.64,0,187,2026-01-31_15-47-51_Front_frame_006774.jpg
44,0,01.04.66,0,187,2026-01-31_15-47-51_Front_frame_006775.jpg
44,0,01.04.69,0,181,2026-01-31_15-47-51_Front_frame_006776.jpg
44,0,01.04.71,0,181,2026-01-31_15-47-51_Front_frame_006777.jpg
44,0,01.04.76,0,181,2026-01-31_15-47-51_Front_frame_006778.jpg
44,0,01.04.81,0,181,2026-01-31_15-47-51_Front_frame_006779.jpg
45,0,01.04.86,0,181,2026-01-31_15-47-51_Front_frame_006780.jpg
45,0,01.04.86,0,181,2026-01-31_15-47-51_Front_frame_006781.jpg
45,0,01.04.90,0,181,2026-01-31_15-47-51_Front_frame_006782.jpg
45,0,01.04.92,0,181,2026-01-31_15-47-51_Front_frame_006783.jpg
47,0,01.04.96,0,177,2026-01-31_15-47-51_Front_frame_006784.jpg
47,0,01.04.96,0,177,2026-01-31_15-47-51_Front_frame_006785.jpg
49,0,01.05.04,0,177,2026-01-31_15-47-51_Front_frame_006786.jpg
49,0,01.05.04,0,177,2026-01-31_15-47-51_Front_frame_006787.jpg
50,0,01.05.14,0,177,2026-01-31_15-47-51_Front_frame_006788.jpg
50,0,01.05.14,0,177,2026-01-31_15-47-51_Front_frame_006789.jpg
50,0,01.05.17,0,170,2026-01-31_15-47-51_Front_frame_006790.jpg
50,0,01.05.17,0,170,2026-01-31_15-47-51_Front_frame_006791.jpg
50,0,01.05.24,0,170,2026-01-31_15-47-51_Front_frame_006792.jpg
50,0,01.05.24,0,170,2026-01-31_15-47-51_Front_frame_006793.jpg
51,0,01.05.31,0,170,2026-01-31_15-47-51_Front_frame_006794.jpg
51,0,01.05.31,0,170,2026-01-31_15-47-51_Front_frame_006795.jpg
52,0,01.05.36,0,164,2026-01-31_15-47-51_Front_frame_006796.jpg
52,0,01.05.39,0,164,2026-01-31_15-47-51_Front_frame_006797.jpg
52,0,01.05.43,0,164,2026-01-31_15-47-51_Front_frame_006798.jpg
52,0,01.05.43,0,164,2026-01-31_15-47-51_Front_frame_006799.jpg
54,0,01.05.50,0,164,2026-01-31_15-47-51_Front_frame_006800.jpg
54,0,01.05.50,0,164,2026-01-31_15-47-51_Front_frame_006801.jpg
54,0,01.05.57,0,164,2026-01-31_15-47-51_Front_frame_006802.jpg
54,0,01.05.58,0,158,2026-01-31_15-47-51_Front_frame_006803.jpg
54,0,01.05.65,0,158,2026-01-31_15-47-51_Front_frame_006804.jpg
54,0,01.05.65,0,158,2026-01-31_15-47-51_Front_frame_006805.jpg
54,0,01.05.71,0,158,2026-01-31_15-47-51_Front_frame_006806.jpg
54,0,01.05.72,0,158,2026-01-31_15-47-51_Front_frame_006807.jpg
54,0,01.05.75,0,158,2026-01-31_15-47-51_Front_frame_006808.jpg
54,0,01.05.79,0,158,2026-01-31_15-47-51_Front_frame_006809.jpg
54,0,01.05.83,0,151,2026-01-31_15-47-51_Front_frame_006810.jpg
55,0,01.05.85,0,151,2026-01-31_15-47-51_Front_frame_006811.jpg
55,0,01.05.89,0,151,2026-01-31_15-47-51_Front_frame_006812.jpg
55,0,01.05.89,0,151,2026-01-31_15-47-51_Front_frame_006813.jpg
55,0,01.05.96,0,151,2026-01-31_15-47-51_Front_frame_006814.jpg
55,0,01.05.99,0,151,2026-01-31_15-47-51_Front_frame_006815.jpg
55,0,01.06.04,0,145,2026-01-31_15-47-51_Front_frame_006816.jpg
55,0,01.06.05,0,145,2026-01-31_15-47-51_Front_frame_006817.jpg
55,0,01.06.14,0,145,2026-01-31_15-47-51_Front_frame_006818.jpg
55,0,01.06.14,0,145,2026-01-31_15-47-51_Front_frame_006819.jpg
55,0,01.06.17,0,145,2026-01-31_15-47-51_Front_frame_006820.jpg
55,0,01.06.19,0,145,2026-01-31_15-47-51_Front_frame_006821.jpg
55,0,01.06.24,0,138,2026-01-31_15-47-51_Front_frame_006822.jpg
55,0,01.06.25,0,138,2026-01-31_15-47-51_Front_frame_006823.jpg
55,0,01.06.30,0,138,2026-01-31_15-47-51_Front_frame_006824.jpg
55,0,01.06.30,0,138,2026-01-31_15-47-51_Front_frame_006825.jpg
55,0,01.06.36,0,138,2026-01-31_15-47-51_Front_frame_006826.jpg
55,0,01.06.36,0,138,2026-01-31_15-47-51_Front_frame_006827.jpg
55,0,01.06.44,0,138,2026-01-31_15-47-51_Front_frame_006828.jpg
55,0,01.06.46,0,138,2026-01-31_15-47-51_Front_frame_006829.jpg
56,0,01.06.50,0,131,2026-01-31_15-47-51_Front_frame_006830.jpg
56,0,01.06.52,0,131,2026-01-31_15-47-51_Front_frame_006831.jpg
57,0,01.06.57,0,131,2026-01-31_15-47-51_Front_frame_006832.jpg
57,0,01.06.58,0,131,2026-01-31_15-47-51_Front_frame_006833.jpg
57,0,01.06.64,0,131,2026-01-31_15-47-51_Front_frame_006834.jpg
57,0,01.06.64,0,131,2026-01-31_15-47-51_Front_frame_006835.jpg
57,0,01.06.71,0,123,2026-01-31_15-47-51_Front_frame_006836.jpg
57,0,01.06.71,0,123,2026-01-31_15-47-51_Front_frame_006837.jpg
58,0,01.06.76,0,123,2026-01-31_15-47-51_Front_frame_006838.jpg
58,0,01.06.76,0,123,2026-01-31_15-47-51_Front_frame_006839.jpg
58,0,01.06.86,0,123,2026-01-31_15-47-51_Front_frame_006840.jpg
58,0,01.06.86,0,123,2026-01-31_15-47-51_Front_frame_006841.jpg
58,0,01.06.89,0,116,2026-01-31_15-47-51_Front_frame_006842.jpg
58,0,01.06.89,0,116,2026-01-31_15-47-51_Front_frame_006843.jpg
